observableId	simulationConditionId	time	measurement	preequilibrationConditionId
IL6R_Active	TH17	35	76.601719	preeq_ss
Free_IL6_obs	TH17	35	6.8123621	preeq_ss
pSMAD3_obs	TH17	35	83.107559	preeq_ss
STAT3d_active_obs	TH17	35	40.740578	preeq_ss
S3S4_complex_obs	TH17	35	48.634377	preeq_ss
S3STAT3d_complex_obs	TH17	35	32.604909	preeq_ss
PKA_active	TH17	35	42.98034	preeq_ss
Free_TGFb_obs	TH17	40	1.0266471	preeq_ss
IL6R_Active	TH17	40	91.345678	preeq_ss
Free_IL6_obs	TH17	40	8.6434306	preeq_ss
pSMAD3_obs	TH17	40	127.63156	preeq_ss
STAT3d_active_obs	TH17	40	40.023886	preeq_ss
S3S4_complex_obs	TH17	40	45.050573	preeq_ss
S3STAT3d_complex_obs	TH17	40	30.651606	preeq_ss
PKA_active	TH17	40	48.849818	preeq_ss
